,id,date,mood,circumplex.arousal,circumplex.valence,activity,screen,appCat.builtin,appCat.communication,appCat.entertainment,appCat.game,appCat.office,appCat.other,appCat.social
954,AS14.26,2014-04-15,6.8,0.2,0.4,0.10020306145056894,8618.986999034882,2609.427,609.927,0.0,0.0,132.97899999999998,57.401999999999994,5401.365999999999
955,AS14.26,2014-04-16,6.8,0.2,0.2,0.08589519140989736,3519.1500008106277,21025.685999999998,447.612,0.0,0.0,0.0,64.39800000000001,2437.1710000000003
956,AS14.26,2014-04-17,6.0,0.0,-0.2,0.08151591851429837,6082.295000553126,1517.172,2293.5349999999994,0.0,0.0,0.0,42.265,2632.211
957,AS14.26,2014-04-18,7.2,0.6,0.8,0.07688394772517217,10452.163000106819,4439.591,3182.3219999999997,0.0,0.0,0.0,53.724,6201.24
958,AS14.26,2014-04-19,8.0,1.0,1.0,0.2157844764147623,3181.4190008640317,11507.289000000002,1058.353,0.0,0.0,0.0,42.46,1652.393
959,AS14.26,2014-04-20,8.0,0.6,1.0,0.032867156570258786,7121.048999547957,323.137,869.7570000000001,64.279,0.0,0.0,63.45400000000001,5737.269
960,AS14.26,2014-04-21,6.4,-0.2,0.0,0.0939812012375572,7711.916000366212,764.6690000000001,2108.915,190.543,0.0,0.0,42.42699999999999,4545.465000000001
961,AS14.26,2014-04-22,7.25,0.5,1.0,0.10722584231432682,7568.077001571657,6466.635,2633.366,0.0,0.0,0.0,46.251,2339.089
962,AS14.26,2014-04-23,6.2,0.2,0.2,0.09609128962319391,6556.544000625613,1434.7779999999998,1452.5729999999996,11.107,0.0,0.0,61.819,3505.5900000000006
963,AS14.26,2014-04-24,5.8,0.0,-0.4,0.07687226020351642,7447.092000961309,7229.438999999999,3671.0509999999995,66.465,0.0,0.0,39.663000000000004,2449.638
964,AS14.26,2014-04-25,6.6,0.2,0.4,0.11031263954857314,9719.278001308441,7541.498,4270.389999999999,44.366,0.0,0.0,53.707,3814.536
965,AS14.26,2014-04-26,8.0,1.0,1.0,0.28412269751531427,5978.207999706266,701.8579999999998,3276.72,55.83,0.0,0.0,33.732,1711.94
966,AS14.26,2014-04-27,7.8,0.8,0.8,0.07877714894532083,2338.7640008926396,649.3499999999999,534.2689999999999,77.526,0.0,0.0,57.581999999999994,874.058
967,AS14.26,2014-04-28,8.0,1.0,1.0,0.1600140056022409,5649.128998279571,588.0790000000001,2553.024,241.69500000000002,0.0,0.0,42.468,2120.468
968,AS14.26,2014-04-29,6.6,0.6,0.4,0.09745980313029162,4511.31100177765,1297.9990000000003,1081.691,0.0,0.0,0.0,58.754,2273.519
969,AS14.26,2014-04-30,6.2,-0.2,0.2,0.0840277777777778,7541.703999280928,981.5350000000001,4151.762000000001,36.573,0.0,0.0,45.78,2243.5359999999996
970,AS14.26,2014-05-01,6.8,0.0,0.4,0.11682422969187677,5507.414000034334,2867.456,1130.9950000000001,0.0,0.0,0.0,35.331,1767.848
971,AS14.26,2014-05-02,7.2,0.2,0.8,0.14302874533992213,4726.857000589372,669.515,1679.104,306.82,0.0,0.0,50.540000000000006,2181.276
972,AS14.26,2014-05-03,7.8,0.0,0.8,0.04645748206553563,3907.8270010948195,1158.686,1084.9260000000002,50.564,0.0,0.0,45.589,3489.5670000000005
973,AS14.26,2014-05-04,7.4,-0.2,0.4,0.017517786099947207,4416.8599996566745,391.951,382.45799999999997,77.555,0.0,0.0,56.359,3485.1390000000006
974,AS14.26,2014-05-05,6.5,0.25,0.25,0.09928241070439477,4014.828000307084,849.856,551.786,49.334,0.0,0.0,30.449,2500.6299999999997
975,AS14.26,2014-05-07,6.8,0.0,0.4,0.09131503050995511,2558.333999872207,627.7129999999999,448.751,0.0,0.0,0.0,31.337000000000003,1409.081
976,AS14.26,2014-05-08,6.6,-0.2,0.4,0.10563206214689264,9093.258999586105,13024.562,2478.2110000000002,1168.661,0.0,0.0,35.558,1606.692
977,AS14.26,2014-05-09,6.8,0.2,0.6,0.11315028129896026,8160.114999294277,18279.332,2656.9749999999995,439.691,0.0,0.0,64.459,3527.002000000001
978,AS14.26,2014-05-10,8.0,0.6,1.0,0.07102007469654532,5973.149000167847,911.11,1516.919,0.0,0.0,0.0,55.179,3441.312
979,AS14.26,2014-05-11,6.2,0.4,0.0,0.07330473856209152,5408.446000576019,3390.6459999999993,2784.406,9.052,0.0,0.0,43.602999999999994,1261.893
980,AS14.26,2014-05-12,6.4,0.0,0.4,0.015353740366202982,8340.635000467302,3148.581,3746.1130000000003,326.994,0.0,0.0,31.537,2868.964
981,AS14.26,2014-05-13,7.0,0.4,0.6,0.12987183524450582,7424.490000486374,5069.121,2312.251,41.431,0.0,0.0,33.696,2278.3849999999998
982,AS14.26,2014-05-14,6.0,0.0,0.0,0.09249834820934023,4233.909999370575,3499.523,2372.68,40.643,0.0,0.0,33.237,1155.347
983,AS14.26,2014-05-15,6.4,0.2,0.2,0.14130829682300272,13082.589000463482,1385.159,8922.254,124.08599999999998,0.0,0.0,29.367,2420.858
984,AS14.26,2014-05-16,7.4,0.6,0.8,0.10708657905748702,9158.3259999752,2799.4309999999996,4508.37,93.701,0.0,0.0,39.31,2870.2219999999998
985,AS14.26,2014-05-17,7.4,0.6,0.6,0.1334267040149393,4824.5030007362375,958.313,1686.058,271.807,0.0,0.0,39.566,2180.7380000000003
986,AS14.26,2014-05-18,7.2,0.4,0.8,0.09436712184873947,6894.851999044414,1024.009,1994.4289999999999,143.463,0.0,0.0,44.459,3084.4410000000003
987,AS14.26,2014-05-19,7.4,-0.4,1.0,0.07498041589517161,5961.402999401089,619.7370000000001,1663.259,117.722,0.0,0.0,46.23,3480.3280000000004
988,AS14.26,2014-05-20,7.6,-0.4,0.8,0.11844070961718023,10814.953000307083,1362.114,2014.6879999999999,154.932,0.0,0.0,40.161,6972.831
989,AS14.26,2014-05-21,7.0,0.2,0.8,0.12877008854389213,4165.635000467299,619.949,1591.616,74.708,0.0,0.0,41.678000000000004,1774.084
990,AS14.26,2014-05-22,6.6,-0.2,0.4,0.14347572362278238,7347.282998085026,2526.928,2025.722,92.818,0.0,0.0,30.514,2649.207
991,AS14.26,2014-05-23,6.2,0.2,0.0,0.10403460297162344,5299.837000608444,2273.9559999999997,2414.0009999999997,0.0,0.0,0.0,36.383,1301.8140000000003
992,AS14.26,2014-05-24,7.6,-0.2,1.0,0.1388106830809972,7937.094000816346,1791.4329999999998,2763.073,181.459,0.0,0.0,623.7620000000001,2789.339
993,AS14.26,2014-05-25,8.0,-0.5,1.0,0.129498162259254,8219.137997865679,2923.212,2478.512,202.232,0.0,0.0,37.415000000000006,2635.238
994,AS14.26,2014-05-26,7.2,0.2,1.0,0.05465389326822173,6997.3129997253445,1298.346,2078.005,294.056,0.0,0.0,55.458999999999996,3127.3590000000004
995,AS14.26,2014-05-27,5.8,0.0,-0.2,0.02713570167688791,8507.144000530243,3635.9509999999996,2989.5019999999995,246.94200000000004,0.0,0.0,33.33,3951.728
996,AS14.26,2014-05-28,5.4,0.6,-0.4,0.07929917398730787,10873.45000100135,8175.53,3290.1259999999997,506.633,0.0,0.0,59.297,5193.719999999998
997,AS14.26,2014-05-29,7.4,0.0,0.8,0.0285714285714286,194.84099984169004,17.105999999999998,150.44799999999998,0.0,0.0,0.0,6.02,0.0
998,AS14.26,2014-05-30,6.4,-0.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,AS14.27,2014-04-03,7.4,-0.4,0.6,0.07881944444444444,3231.577999830247,716.5210000000002,911.49,0.0,333.024,0.0,160.24,1084.116
1001,AS14.27,2014-04-04,7.0,1.0,0.2,0.13924288801542117,2606.6949996948233,1641.2829999999997,732.1230000000002,0.0,421.726,0.0,118.399,828.336
1002,AS14.27,2014-04-05,7.4,-0.2,0.6,0.05138888888888888,5859.374998092651,1721.4319999999998,2322.966999999999,0.0,206.36400000000003,0.0,77.463,2323.352
1003,AS14.27,2014-04-06,7.0,-1.0,0.2,0.08090277777777775,4047.336000204086,903.7680000000001,2075.192,0.0,136.404,48.857000000000006,63.426,1004.3
1004,AS14.27,2014-04-07,7.6,1.0,0.8,0.08437499999999999,4245.673998832709,632.3169999999999,2666.4289999999996,0.0,121.22999999999999,0.0,69.96400000000001,656.9970000000001
1005,AS14.27,2014-04-08,7.6,-0.6,0.8,0.0711805555555556,2982.742999792099,1048.2849999999999,1192.048,0.0,255.91199999999998,0.0,157.368,756.178
1006,AS14.27,2014-04-09,7.0,0.4,0.8,0.11215277777777777,5045.860000848772,700.9390000000001,2820.024,0.0,96.43100000000001,0.0,254.45099999999996,921.989
1007,AS14.27,2014-04-10,7.4,-0.2,0.4,0.125,3883.6759996414175,1020.277,1929.759,0.0,219.773,0.0,73.634,768.094
1008,AS14.27,2014-04-11,5.8,0.4,-0.6,0.08576388888888892,2700.528000831604,584.108,712.5250000000001,0.0,114.861,0.0,46.373999999999995,1186.7199999999998
1009,AS14.27,2014-04-12,7.0,0.25,0.5,0.07713122605363985,3701.0910005569476,2487.4010000000003,1610.05,0.0,148.916,0.0,47.089999999999996,1255.9969999999998
1010,AS14.27,2014-04-13,8.75,0.5,1.5,0.13717672413793106,2230.5290005207066,599.055,751.3910000000001,0.0,30.042,0.0,74.851,760.7290000000002
1011,AS14.27,2014-04-14,7.6,-0.8,0.8,0.08090277777777778,1147.0849990844727,426.198,495.36,0.0,69.951,0.0,63.226000000000006,39.278
1012,AS14.27,2014-04-15,7.2,-0.6,0.6,0.09026916896235078,4358.057999610899,697.635,2105.4719999999998,0.0,141.707,0.0,87.431,1085.236
1013,AS14.27,2014-04-16,7.8,-1.4,1.0,0.11818102240896362,6654.825000524521,851.3189999999997,2641.498,0.0,113.07600000000001,0.0,102.04599999999999,849.5329999999999
1014,AS14.27,2014-04-17,7.6,0.2,0.8,0.10105333800186744,5497.433998823164,1908.6750000000002,1324.37,0.0,112.246,0.0,105.08200000000001,947.82
1015,AS14.27,2014-04-18,8.6,0.0,1.4,0.11597222222222221,2607.6340003013615,694.2859999999998,1005.024,0.0,36.261,0.0,54.524,558.1640000000001
1016,AS14.27,2014-04-19,7.5,-0.25,0.5,0.054989495798319334,3818.589998960495,467.747,3040.6450000000004,0.0,275.675,0.0,82.523,1522.931
1017,AS14.27,2014-04-20,7.2,-0.4,0.6,0.18090277777777777,5244.040001153946,33016.356,2502.717,0.0,209.75,0.0,73.832,1121.82
1018,AS14.27,2014-04-21,6.8,0.0,0.2,0.07812500000000007,3541.6900002956377,576.306,1633.8440000000003,0.0,104.593,0.0,56.626,844.478
1019,AS14.27,2014-04-22,7.8,-1.0,0.8,0.09700046685340802,4630.812000513077,775.978,1458.105,0.0,425.10499999999996,0.0,63.214999999999996,749.844
1020,AS14.27,2014-04-23,8.0,0.0,0.8,0.07138142791551878,2923.9840002059927,443.93600000000004,1226.431,0.0,269.136,0.0,63.318,811.373
1021,AS14.27,2014-04-24,7.6,0.6,0.6,0.08724323062558355,3927.8719992637634,1242.195,1758.474,0.0,120.09599999999999,0.0,85.74799999999999,640.1899999999999
1022,AS14.27,2014-04-25,7.6,1.2,0.6,0.13997140522875812,3631.6419999599457,798.519,1549.1309999999999,0.0,165.071,0.0,431.27399999999994,583.658
1023,AS14.27,2014-04-26,9.333333333333334,0.6666666666666666,1.6666666666666667,0.36180555555555555,4949.312000513078,1850.7220000000002,1612.0800000000002,0.0,0.0,0.0,255.20700000000002,481.265
1024,AS14.27,2014-04-27,8.0,0.4,0.8,0.12519226354453625,7284.686001062392,1102.768,3704.3439999999996,0.0,42.379000000000005,0.0,64.399,2415.743
1025,AS14.27,2014-04-28,7.8,0.2,0.8,0.13159722222222217,4937.562999010088,771.072,1254.5389999999998,0.0,117.50399999999999,0.0,220.17399999999998,1771.357
1026,AS14.27,2014-04-29,7.2,-1.2,0.4,0.08749999999999998,3764.1800014972696,765.743,940.7280000000001,0.0,177.047,0.0,100.953,1746.3370000000002
1027,AS14.27,2014-04-30,6.6,1.2,0.4,0.0889128352490421,7151.999000787735,1159.293,3071.2850000000003,251.452,157.319,0.0,72.76999999999998,2420.881
1028,AS14.27,2014-05-01,7.6,0.4,0.8,0.11239224137931031,4783.624000549316,862.832,2234.236,162.572,385.637,0.0,53.544000000000004,742.7180000000001
1029,AS14.27,2014-05-02,7.2,-1.0,0.6,0.11944444444444446,3521.714998960496,769.346,1838.68,0.0,256.453,0.0,91.00399999999999,534.575
1030,AS14.27,2014-05-03,6.4,1.2,0.0,0.09062499999999997,4943.659998893738,743.252,3399.8399999999997,0.0,0.0,0.0,51.278999999999996,484.90700000000004
1031,AS14.27,2014-05-04,7.4,-0.2,0.6,0.08654003267973859,5836.233000278473,2286.2470000000003,2714.754,0.0,52.266000000000005,0.0,71.264,2222.5159999999996
1032,AS14.27,2014-05-05,7.666666666666667,0.0,0.6666666666666666,0.16432475726422502,6034.81899857521,1112.2870000000003,2567.8750000000005,0.0,134.515,0.0,29.505000000000003,1159.7589999999998
1033,AS14.27,2014-05-07,7.8,0.6,0.8,0.10194033299050513,3174.7040004730206,1291.7060000000001,1971.6690000000003,0.0,22.092,0.0,49.686,128.306
1034,AS14.27,2014-05-08,7.0,0.6,0.2,0.07134818007662837,4032.838000297548,575.686,2697.733,0.0,147.359,0.0,45.333,532.8290000000001
1035,AS14.27,2014-05-09,6.4,1.2,-0.2,0.09930555555555554,5208.1809985637665,1412.955,2408.672,0.0,81.51599999999999,0.0,50.701,1155.4569999999999
1036,AS14.27,2014-05-10,6.6,0.6,0.0,0.10075431034482758,4898.671000719072,1057.759,2582.842,0.0,78.40100000000001,0.0,53.631,836.5840000000001
1037,AS14.27,2014-05-11,7.0,1.4,0.4,0.07620818810004285,9149.892999410626,1134.5079999999998,3862.1259999999997,0.0,0.0,0.0,42.256,945.225
1038,AS14.27,2014-05-12,7.8,0.0,1.0,0.10003591954022988,3411.402001619339,660.4969999999998,1799.5270000000003,0.0,93.762,0.0,55.589000000000006,741.0640000000001
1039,AS14.27,2014-05-13,6.8,0.8,0.4,0.07083333333333337,4033.249000310897,989.7969999999999,2083.4049999999997,0.0,12.071,0.0,47.344,844.8080000000001
1040,AS14.27,2014-05-14,7.5,1.0,0.75,0.08833333333333335,2098.124000310897,334.63,1257.21,0.0,0.0,0.0,24.139000000000003,464.584
1041,AS14.27,2014-05-15,7.0,1.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,AS14.28,2014-03-31,6.5,0.0,0.0,0.02415116662998018,1870.4369995594016,804.145,93.215,181.001,0.0,0.0,40.548,691.1659999999999
1045,AS14.28,2014-04-01,7.5,0.25,0.5,0.12660997993345266,8531.756999492647,3570.8150000000005,3020.5829999999996,9.337,456.729,0.0,110.38299999999998,2115.055
1046,AS14.28,2014-04-02,6.8,-0.2,0.4,0.04321567712664389,11880.820000886919,2180.0640000000003,2722.0579999999995,884.173,63.557,0.0,104.937,3617.6640000000007
1047,AS14.28,2014-04-03,8.0,0.0,1.0,0.15111305136626185,9122.81700110436,6504.121,2870.801,1003.6469999999999,0.0,0.0,83.416,2340.7870000000003
1048,AS14.28,2014-04-04,5.75,-0.5,-0.5,0.12490594575684993,13734.907001018522,3344.572000000001,5671.491999999999,495.668,194.18400000000003,0.0,106.34400000000001,2740.811
1049,AS14.28,2014-04-05,7.6,-0.8,0.8,0.027859790738960884,7917.842998266219,1977.6669999999997,1473.5320000000002,414.386,304.83,0.0,88.969,2143.354
1050,AS14.28,2014-04-06,7.2,-0.6,0.6,0.012253036714243604,5931.713999509811,818.956,1031.141,334.148,0.0,0.0,50.495000000000005,2795.492
1051,AS14.28,2014-04-07,8.0,0.2,1.2,0.11166697899675819,11426.363000392916,11040.046,2725.2569999999996,1079.9,170.601,0.0,65.002,3632.3080000000004
1052,AS14.28,2014-04-08,7.8,-0.2,1.0,0.09885041974956744,7296.191002845764,5587.742,3188.504,0.0,74.429,0.0,57.39,1973.0
1053,AS14.28,2014-04-09,7.0,-1.0,1.0,0.24384687059123442,12173.007999658581,2436.9309999999996,2143.6470000000004,230.748,4.021,0.0,212.08899999999997,1663.551
1054,AS14.28,2014-04-10,7.0,-1.0,0.5,0.22384842747091244,8125.864998340608,3635.727,2587.9069999999997,901.585,108.07600000000001,0.0,68.916,1473.191
1055,AS14.28,2014-04-11,7.4,-0.6,0.2,0.3332305813491699,25200.060998916615,3460.8399999999992,5378.775000000001,136.636,0.0,0.0,122.25900000000001,1598.767
1056,AS14.28,2014-04-12,7.8,-0.6,1.0,0.03719255598302549,11478.392000913624,2872.251,3097.397,469.988,986.146,0.0,73.032,3303.664999999999
1057,AS14.28,2014-04-13,7.2,-0.6,0.6,0.04242497739525187,9741.605001449585,1697.437,3782.5930000000008,258.271,378.54999999999995,0.0,49.888,2494.173
1058,AS14.28,2014-04-14,6.8,-0.8,0.4,0.10611959993778806,10838.728000640866,5097.877999999999,5087.1359999999995,38.197,94.11,0.0,58.638000000000005,1916.333
1059,AS14.28,2014-04-15,6.8,-0.2,0.4,0.11725857496542647,9821.98099994659,3232.1169999999997,3097.167,0.0,941.2459999999999,0.0,104.314,3156.2920000000004
1060,AS14.28,2014-04-16,6.75,0.5,0.0,0.03589232647840624,10162.737999200823,3650.546,3211.124,1455.42,4.053,0.0,55.21799999999999,3582.524
1061,AS14.28,2014-04-17,7.8,-0.2,0.8,0.10793741525463706,9471.801999092097,2189.349,2107.75,689.76,158.831,0.0,63.008,3296.5600000000004
1062,AS14.28,2014-04-18,5.8,-0.2,0.2,0.03475107975080799,10494.918998003006,2461.6320000000005,2410.253,233.80700000000002,974.711,0.0,51.486,1589.0150000000003
1063,AS14.28,2014-04-19,6.75,-0.5,0.25,0.020545114412761068,6223.7210001945505,915.0389999999999,812.332,284.044,0.0,0.0,48.751,2019.869
1064,AS14.28,2014-04-20,8.0,-0.25,1.0,0.03128380739640308,5518.690000772477,762.616,172.104,278.96500000000003,211.4,0.0,46.487,1985.29
1065,AS14.28,2014-04-21,8.0,0.0,1.0,0.07565666982961562,4816.3890004158,980.825,1161.472,57.391,66.43299999999999,0.0,46.431999999999995,1362.646
1066,AS14.28,2014-04-22,7.25,-0.75,1.0,0.15725290411542997,15682.247998476021,7866.404000000002,2762.0559999999996,1580.7930000000001,47.307,0.0,46.479,2263.367
1067,AS14.28,2014-04-23,7.0,0.2,0.6,0.09511485338064438,9287.262000083923,4499.204,3046.36,142.137,93.535,0.0,50.004,2383.5969999999998
1068,AS14.28,2014-04-24,8.0,-0.2,1.2,0.11913178112779041,11299.670000553135,2995.269,3579.2059999999997,417.57599999999996,82.664,0.0,52.496,2899.79
1069,AS14.28,2014-04-25,7.0,-0.2,0.6,0.13038495753560778,4393.978999853132,2985.9960000000005,860.981,34.246,37.242999999999995,0.0,58.244,1664.179
1070,AS14.28,2014-04-26,8.0,0.0,1.0,0.0330103700922375,4106.830000162125,728.8479999999998,555.9680000000001,77.907,59.433,23.264,56.092,1833.6790000000003
1071,AS14.28,2014-04-27,7.25,0.25,0.5,0.053142000214668944,13988.42799973488,867.959,1581.37,558.951,51.331999999999994,0.0,56.368,1685.4180000000001
1072,AS14.28,2014-04-28,7.5,-0.5,1.0,0.09235672736208862,2560.792999744418,1611.0500000000002,676.588,74.999,0.0,0.0,673.05,290.841
1073,AS14.28,2014-04-29,7.0,-0.2,0.8,0.0,0.0,7.395,24.046000000000003,0.0,0.0,0.0,0.0,0.0
1074,AS14.28,2014-04-30,6.2,-0.2,0.2,0.030598256251653227,1363.793999671936,189.158,362.137,0.0,0.0,0.0,23.65,792.076
1075,AS14.28,2014-05-01,6.4,-0.6,0.4,0.05749092855612972,8406.285998582842,6271.048,2015.6550000000002,455.10499999999996,620.9830000000002,0.0,252.73099999999997,2348.0260000000003
1076,AS14.28,2014-05-02,6.8,-0.4,0.6,0.08226363403733761,8777.107000589369,3750.045,2615.3809999999994,109.002,202.949,0.0,218.451,2816.699
1077,AS14.28,2014-05-03,7.4,0.0,0.8,0.054198748079751564,7961.198000192644,3202.0099999999998,2408.43,144.73700000000002,464.337,0.0,53.655,1904.8290000000002
1078,AS14.28,2014-05-04,6.8,-0.4,0.4,0.029219101387488376,8409.964998960497,2282.1859999999997,1268.965,527.476,371.341,0.0,165.861,1538.3719999999998
1079,AS14.28,2014-05-05,7.0,0.5,0.75,0.06396706485711146,6197.570000171663,1206.105,1309.8890000000001,208.636,306.696,0.0,531.5120000000001,1655.1580000000001
1080,AS14.28,2014-05-07,6.333333333333333,0.0,0.0,0.027966857841785986,6886.411000013353,2448.228,1526.2079999999999,67.793,409.98,0.0,107.934,2170.232
1081,AS14.28,2014-05-08,6.5,0.0,0.5,0.03576887078168944,2667.6160004138956,2560.3969999999995,1172.954,0.0,148.867,0.0,26.128,1238.377
1083,AS14.29,2014-04-02,8.5,0.25,1.5,0.15358132140520145,2723.186999559404,217.409,912.8980000000001,7.023,0.0,331.736,170.44899999999998,2182.87
1084,AS14.29,2014-04-03,7.25,-1.0,0.25,0.18869134208890803,3919.4490001201616,116.559,1849.077,0.0,0.0,1231.3799999999999,137.89000000000001,1487.6889999999999
1085,AS14.29,2014-04-04,8.0,-1.25,0.75,0.01512629220389264,3960.886998891831,8.482,823.0800000000002,172.06599999999997,0.0,98.64599999999999,69.44,1981.814
1086,AS14.29,2014-04-05,8.2,0.8,0.8,0.14988214995833685,6782.559999942781,132.39900000000003,2447.076,0.0,0.0,750.3769999999998,87.655,2763.1330000000003
1087,AS14.29,2014-04-06,7.75,0.0,1.0,0.11463534506164202,9529.777999639507,236.846,2130.63,0.0,0.0,277.538,215.304,7115.6
1088,AS14.29,2014-04-07,7.2,-0.6,0.2,0.1954092748210395,11165.733000516891,253.41,2484.0730000000003,47.142,0.0,678.7139999999999,234.98000000000002,7306.525
1089,AS14.29,2014-04-08,7.8,-0.8,1.0,0.13756706347311956,14841.534000396729,1182.543,4526.849,696.8,0.0,1290.415,72.49199999999999,6840.040000000001
1090,AS14.29,2014-04-09,7.6,0.4,0.4,0.0684037452212791,5597.382000446321,229.83599999999996,3129.2450000000003,0.0,0.0,531.9,61.608,3194.3189999999995
1091,AS14.29,2014-04-10,8.6,0.4,1.4,0.1676437975828992,7292.355997800824,402.125,1970.8289999999997,49.201,0.0,591.38,712.267,3472.8819999999996
1092,AS14.29,2014-04-11,7.2,0.2,0.6,0.018978234747998615,6881.694999933246,23.080999999999996,2503.876,100.23799999999999,0.0,937.2900000000001,56.289,3167.9679999999994
1093,AS14.29,2014-04-12,8.25,1.0,0.75,0.11546995747559541,2641.3389995098105,75.078,1824.7040000000002,96.78599999999999,0.0,224.078,66.49300000000001,149.98
1094,AS14.29,2014-04-13,8.2,0.0,0.6,0.0749941178856907,11159.060998201367,372.78200000000004,2432.8709999999996,0.0,0.0,447.406,64.56700000000001,3853.7700000000004
1095,AS14.29,2014-04-14,8.0,-0.8,1.0,0.14115802099173555,7826.705001115801,344.188,2028.549,91.46900000000001,0.0,696.1580000000001,176.56,5294.186999999999
1096,AS14.29,2014-04-15,8.25,-0.5,1.0,0.19738316762908892,9193.840996503828,106.055,4322.348000000001,41.156000000000006,0.0,706.729,76.42599999999999,3899.419999999999
1097,AS14.29,2014-04-16,7.8,0.0,1.0,0.03188956858021307,11884.02999925613,315.0500000000001,3102.6769999999997,2153.6639999999998,0.0,538.54,126.904,5163.069
1098,AS14.29,2014-04-17,7.6,0.8,0.8,0.10466354394673522,6307.084999799728,181.12199999999999,8838.710000000001,22.31,0.0,711.085,64.289,2643.1800000000003
1099,AS14.29,2014-04-18,8.0,-0.25,0.25,0.1547806052191322,8990.532000780102,512.0649999999999,2834.699,487.892,0.0,1316.203,102.51799999999999,4631.963000000001
1100,AS14.29,2014-04-19,7.0,-0.6,0.2,0.07083333333333329,7500.613999366759,347.288,2143.7740000000003,0.0,0.0,33209.18,94.42399999999998,4288.8150000000005
1101,AS14.29,2014-04-20,7.5,-0.5,0.75,0.008417145593869734,3080.424000024797,66.25,1014.8359999999999,0.0,0.0,176.78300000000002,88.465,1600.693
1102,AS14.29,2014-04-21,7.2,0.0,0.4,0.11076388888888888,3736.664000272752,23.994999999999997,1229.4100000000003,0.0,0.0,288.685,187.019,2047.027
1103,AS14.29,2014-04-22,6.4,-0.2,0.0,0.16646602328706817,12912.942999124527,1639.4169999999997,4843.76,156.89,0.0,1623.2409999999998,47.538000000000004,3912.182
1104,AS14.29,2014-04-23,7.6,0.6,0.6,0.09481132256815117,11978.271001338959,329.13399999999996,3321.816999999999,397.754,0.0,1479.1660000000002,38.202,4077.2909999999997
1105,AS14.29,2014-04-24,7.8,0.2,1.0,0.18661315132741282,9530.422001838688,374.688,3707.9930000000004,1088.969,0.0,914.1059999999999,48.217000000000006,3148.785
1106,AS14.29,2014-04-25,7.5,0.0,0.75,0.16510803391777293,3900.0180010795602,559.059,2363.6789999999996,0.0,0.0,595.354,46.355,129.404
1107,AS14.29,2014-04-26,6.0,0.0,0.0,0.269335092679129,10414.32700252533,536.4110000000001,3416.8779999999997,0.0,0.0,921.2449999999998,155.488,5196.908
1108,AS14.29,2014-04-27,6.5,-0.75,0.0,0.044895598261322965,7062.507999897003,1282.107,877.74,317.902,0.0,453.49700000000007,53.253,4949.504999999999
1109,AS14.29,2014-04-28,7.0,-0.4,0.4,0.07879215708108617,7475.813000917435,574.9899999999999,1855.2920000000001,1528.2210000000002,0.0,611.9669999999999,53.297,2519.785
1110,AS14.29,2014-04-29,7.6,0.4,0.8,0.2085233883666979,11857.612999200817,1867.5949999999998,3261.9019999999996,2117.111,0.0,1488.405,48.324999999999996,3089.409
1111,AS14.29,2014-04-30,7.8,-0.4,0.2,0.09121493415357158,9159.154000043867,1091.0439999999999,3199.844,181.471,0.0,638.523,61.305,4129.9039999999995
1112,AS14.29,2014-05-01,7.6,0.0,0.4,0.1318342937166134,6088.123999118805,307.77500000000003,4171.124000000001,0.0,0.0,2135.969,35.15,1083.6480000000001
1113,AS14.29,2014-05-03,8.0,1.0,1.0,0.291548117478645,1813.185000181198,977.711,334.37,34.317,0.0,5997.373,14.052,115.66900000000001
1114,AS14.29,2014-05-04,8.0,-1.0,1.0,0.3729824077846088,3091.190000057221,350.995,1246.8239999999998,0.0,0.0,5829.0160000000005,27.162,902.2109999999999
1115,AS14.29,2014-05-05,7.333333333333333,-0.3333333333333333,0.6666666666666666,0.21394117129591342,5503.061000108719,856.313,1667.924,0.0,0.0,595.901,42.099000000000004,2064.259
1116,AS14.29,2014-05-07,7.8,-0.2,0.8,0.034468535029819836,2746.41100025177,4.031,425.926,0.0,0.0,179.96099999999998,995.027,1112.875
1117,AS14.29,2014-05-08,7.8,0.4,1.0,0.1176933021746805,9241.433002471924,136.09900000000002,4548.994000000001,13.125,0.0,1847.4470000000001,33.964999999999996,3120.8269999999993
1118,AS14.29,2014-05-09,7.4,-0.4,0.6,0.058269909376370686,12375.012001276024,407.399,5215.704000000001,1281.712,0.0,279.351,988.8409999999999,4069.3929999999996
1119,AS14.29,2014-05-10,7.0,-0.2,0.4,0.12233941652660994,15996.944998979568,302.11099999999993,7007.3730000000005,28.157,0.0,1228.6299999999999,204.159,7155.593
1120,AS14.29,2014-05-11,7.0,-0.8,0.4,0.015175118928836287,8998.770000219343,149.208,2725.651,0.0,0.0,455.717,62.325,5464.082999999999
1121,AS14.29,2014-05-12,7.6,-0.2,0.8,0.14951704294124674,13622.744000196459,717.758,6213.4580000000005,857.84,0.0,850.6600000000001,44.259,5349.348999999999
1122,AS14.29,2014-05-13,8.2,0.6,0.8,0.1152475244483759,13064.986999750137,327.909,6258.922,53.247,0.0,717.427,511.768,7121.695000000001
1123,AS14.29,2014-05-14,7.6,0.2,0.4,0.125,7.43600010871887,0.0,204.86499999999998,0.0,0.0,7.171,0.0,134.873
